utilization_rate,power_usage
0,74.515
0,74.515
0,74.515
0,74.515
0,74.515
0,74.515
0,74.515
0,74.548
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.704
0,74.704
0,74.704
0,74.704
0,74.704
0,74.704
0,74.704
0,74.704
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.663
0,74.422
0,74.422
0,74.422
0,74.422
0,74.422
0,74.422
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.518
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.676
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.653
0,74.575
0,74.575
0,74.575
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.58
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.456
0,74.497
0,74.497
0,74.497
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.519
0,74.57
0,74.57
0,74.57
0,74.57
0,74.57
0,74.57
0,74.57
0,74.57
0,74.57
0,74.57
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.46
0,74.437
0,74.437
0,74.437
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.521
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.374
0,74.659
0,74.609
0,74.679
0,74.679
0,74.679
0,74.679
0,74.679
0,74.679
0,74.506
0,74.506
0,74.506
0,74.506
0,74.506
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.569
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.601
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.574
0,74.673
0,74.673
0,74.673
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.727
0,74.539
0,74.539
0,74.539
0,74.539
0,74.539
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.495
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.633
0,74.55
0,74.55
0,74.55
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.652
0,74.671
0,74.671
0,74.514
0,74.514
0,74.514
0,74.514
0,74.514
0,74.572
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.617
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.624
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.638
0,74.627
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.616
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.709
0,74.647
0,74.647
0,74.647
0,74.647
0,74.647
0,74.647
0,74.647
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.725
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.68
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.733
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.772
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.831
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.898
0,74.917
0,74.917
0,74.917
0,74.917
0,74.917
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.965
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.926
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.958
0,74.946
0,74.946
0,74.946
0,74.946
0,74.946
0,74.946
0,74.946
0,74.946
0,74.946
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.982
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,74.977
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,75.01
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,74.991
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,75.0
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.952
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.959
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.943
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.91
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.882
0,74.882
0,74.882
0,74.882
0,74.882
0,74.882
0,74.882
0,74.882
0,74.882
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.826
0,74.841
0,74.841
0,74.841
0,74.841
0,74.841
0,74.841
0,74.841
0,74.669
0,74.55
0,74.55
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.582
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.566
0,74.572
0,74.572
0,74.572
0,74.572
0,74.572
0,74.572
0,74.593
0,74.593
0,74.593
0,74.593
0,74.593
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.706
0,74.684
0,74.684
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.675
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.722
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.828
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.844
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.879
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.874
0,74.897
0,74.897
0,74.897
0,74.897
0,74.897
0,74.897
0,74.897
0,74.897
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.916
0,74.922
0,74.922
0,74.922
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.849
0,74.843
0,74.843
0,74.843
0,74.843
0,74.843
0,74.843
0,74.843
0,74.843
0,74.843
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.887
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.832
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.877
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.863
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.868
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.923
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.875
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.884
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.894
0,74.876
0,74.876
0,74.876
0,74.876
